state,sex,race,age,year_1999,year_2000,year_2001,year_2002,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016
43.0,0.0,2.0,1.0,600.0020263082358,660.0043183119333,680.0021484313289,669.9979449113555,649.999026173461,729.9978606804802,730.0031321958267,659.996328591097,700.0028417933071,729.9990351827869,769.9970062984378,730.0028113687122,860.0043227484624,780.0038559458177,809.997048176672,850.0010140172991,789.9953668406542,780.0026965359883
43.0,0.0,2.0,2.0,900.0076082591876,1059.9934995911703,909.998224528816,919.9912849077336,950.0052512298939,849.9923841949657,870.0,1039.9912205169771,970.0063253994116,920.005806522871,1130.0069200973703,989.9985156976221,1009.9985272244725,1040.0029623299863,1070.0044744288514,1100.0015003955605,1059.997183921789,1090.0
43.0,0.0,2.0,3.0,1260.0,1409.9766386109116,1290.0079012648173,1479.9871322996698,1230.0101443298956,1680.0,1630.0161071172663,1670.0078289812882,1719.9808914366974,1600.0,1619.9967353848049,1909.9850987887814,1849.9930696036618,1960.0107174103318,2229.992097942984,2150.0037063853147,1960.0065675942803,2070.0067398170095
43.0,0.0,2.0,4.0,1450.019762845846,1409.9539636933503,1679.9796412990745,1459.958903338397,1609.9577117041445,2070.0,1830.0083227214832,2350.0298147678186,2320.0091815735236,2490.0368670417615,2440.033840712878,2449.967610800801,2979.9816542001627,2989.99123860874,2969.9916981132114,3099.958743678471,3659.990758509225,3760.009069857173
43.0,0.0,2.0,5.0,2690.0891318753975,2330.0992968250584,2290.070030581039,2569.949154219025,2079.940395453235,2120.0586878287454,1929.9313960721531,2339.9205298013117,2359.9616072881045,2520.038799076219,2240.0490475147813,2839.900775627126,2850.0556749365046,3200.0389081403036,3099.9120617269805,3500.0,3710.0738712728266,3699.9482010359557
43.0,0.0,2.0,6.0,2079.7926738101114,2220.158836155492,2480.218598501547,2660.1107180020936,2850.1121826411995,2960.165609847062,3030.0538762446654,2890.049074545775,2720.133836312928,3060.048695098659,3059.906005221944,3300.195439739397,2969.9581336340743,3160.1715759467866,3229.8313315926835,3209.79894776399,3330.040009611939,3609.916772334282
43.0,0.0,2.0,7.0,1419.2914171656641,1419.7258687258718,1449.8629489603038,1449.5861084681226,1259.769019248395,1360.3626666666678,1439.527868852456,1509.5392829900873,1719.636875439828,1680.1077613855084,1739.8967971530226,2180.0,2190.0,2330.2149446494454,2389.898124467176,2279.5476190476247,2410.266592920348,2589.6405274115245
43.0,0.0,3.0,-1.0,389.5650063824237,439.6722995835138,489.80326812731374,559.8534074363679,630.1928251386687,699.9584738250167,750.1385391263219,1009.700619277565,749.7752517656832,849.722007535368,889.4685891725532,930.1459244847454,979.9301158170196,1220.082781912829,1240.017446860359,1149.9837645819507,1369.6785604299207,1589.6410674979293
43.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.0,0.0,3.0,1.0,10.0,10.0,0.0,10.00012931591879,10.000251256281407,10.000245459008346,0.0,9.99964924587864,10.00011379153391,10.000334485449883,9.999889964788732,0.0,9.999792488068064,10.000098804465962,9.999531044832114,10.000176335743255,20.00016614055491,19.999682413656213
43.0,0.0,3.0,2.0,9.999645327185672,9.999317639031048,10.0,9.99922791846819,20.000593736084312,29.999152183128444,19.99946214871588,150.00190041809196,29.998205312275665,19.99908914949334,29.999346120313866,20.000845665961943,19.999395526899054,20.000579710144926,30.000559962669158,29.998657718120807,29.99871321952475,30.0
43.0,0.0,3.0,3.0,30.002977667493795,29.99929906542056,29.996809868141217,40.0024164317358,50.00382921692513,50.0,49.99912464985995,49.99585681140205,49.999214207135,60.00089126559714,40.001692285996334,79.9967284623773,50.0,69.99737204354899,69.99663421084264,59.99725745629072,49.99837486457204,59.997536440156026
43.0,0.0,3.0,4.0,39.998024691358026,49.99543378995434,60.002444987775064,80.0,89.99693669162696,100.0093399750934,90.00256776034239,100.00262260687123,90.00219512195122,90.00617707618395,119.99743370402052,120.0,150.0112254443405,210.0074231177094,189.99681154556137,180.0,189.99419492820036,250.00729607471183
43.0,0.0,3.0,5.0,49.97288503253796,49.974670719351565,59.983725135623864,80.02622950819672,79.98195488721807,99.97233748271094,130.0,179.9897435897436,79.9832723470988,119.988679245283,149.99349804941485,119.99506781750925,150.00556586270872,220.02981029810292,239.98516687268236,199.99438517686696,240.0,309.9851710117197
43.0,0.0,3.0,6.0,39.93827160493827,50.04225352112676,60.015113350125944,69.93503480278422,90.0579399141631,119.9071566731141,130.06854130052722,149.92857142857144,140.04099560761347,180.0,150.0748129675811,169.9803012746234,159.9344933469806,190.03470319634704,200.03259983700087,170.0,259.94786096256684,279.91479001825934
43.0,0.0,3.0,7.0,9.920634920634921,19.91891891891892,29.855421686746986,29.966292134831463,30.06122448979592,40.03846153846154,40.034188034188034,49.88549618320611,59.83561643835617,79.85185185185185,89.74137931034483,90.15,110.0,120.0,130.0,150.0,169.81521739130443,189.86231884057972
43.0,1.0,0.0,-1.0,51529.72130770404,51630.554397203945,54809.90925880344,54660.23264719245,52639.714268130694,52539.32197625303,53400.68381998864,54110.59987615424,53319.55766590308,54739.16592878361,54240.31248851377,52570.29984286248,55420.41262258839,56500.06345709812,55740.34693744376,56419.97381274377,56939.789528558875,58569.83861741103
43.0,1.0,0.0,0.0,109.99898958971221,109.99835289889793,140.0,139.9992166517457,150.00082501443774,129.99893419326628,140.00153808124364,139.99961314211504,130.00108499095845,140.00155780571936,120.00133485358326,130.00036202623298,120.00098624732892,109.9991039183208,109.99940186509338,90.00024553266951,99.99861484333879,99.99971627986154
43.0,1.0,0.0,1.0,359.99903411453755,330.0004505242464,340.0,330.0004635677862,349.9980118154965,339.9980526082163,409.9982271292468,399.99942401290195,370.0010553337139,379.99946444175106,380.0,399.9978054835476,410.00164757886296,419.99778396274985,490.0,420.0005379580649,479.9969738617303,489.9981642668933
43.0,1.0,0.0,2.0,949.9949048548698,1089.9976399008328,1009.9966554076453,1040.00471532367,1130.0026317628144,1039.9987634651498,1030.001248969299,989.9963533225263,1060.0,989.9974586387012,980.0,939.9949912079691,969.9973878738107,929.994982600956,909.9950764236457,879.9976158545688,870.0035429223009,839.9954306229865
43.0,1.0,0.0,3.0,2009.9873848316645,2229.986350003065,2270.0026714053674,2439.9971529584755,2570.0088525041883,2729.9845558535085,2639.9911743074185,2709.9910915824776,2709.9941259984316,2579.9860868439837,2779.9850165464773,2910.0,2909.9903455902504,2619.9851980746257,2640.009169532155,2580.0091158561845,2669.9904355925,2490.012073019946
43.0,1.0,0.0,4.0,3720.0068996216446,3890.0283357310414,4260.030156623286,4059.9730192221173,4399.972027972066,4539.9653863161475,4420.025883145196,4530.006375163657,4680.02542959994,4789.9684282682365,4909.974954410393,4789.994049911168,5490.0065500619985,5329.98109325668,5789.993239614272,5790.026676802954,5500.0,6519.978069290255
43.0,1.0,0.0,5.0,7830.036049723679,7529.947802578817,7590.0528563799935,7539.9473451429285,7059.934738398884,7469.914517199644,7670.069528169231,7350.048700223168,7560.032637554816,7689.984014800464,7590.030462353587,7499.970510753839,7770.0,8680.01550387599,8600.0,9300.045567387537,8580.027009585572,9610.029227938387
43.0,1.0,0.0,6.0,15929.848756250682,15540.147126581915,15650.146430464696,16800.0,15079.814022322378,14539.776911747083,14690.134372045888,14780.089567614485,15149.769420430734,15159.81478879652,14440.177313891258,14169.956561724312,13699.83313032902,14029.957591511915,13360.079928208339,13390.118474606388,13920.040442778947,14169.959713416309
43.0,1.0,0.0,7.0,18519.85942006951,18690.421040774236,21549.675280644,20150.304841150326,19750.0,19629.706511176293,20370.446351617546,21110.450619041218,19449.72920292379,20949.426420260264,21030.140744211214,19820.391209948346,21700.553677362714,21920.135786409166,21510.262589268576,21549.74288611898,22279.739537059326,21519.87542691794
43.0,1.0,1.0,-1.0,8280.22591433143,7789.901105149475,8169.859477249875,8009.980370797961,8070.211588004406,8249.782235521716,7989.935736686847,9289.854532720256,8910.04705208341,9340.48737027937,8539.373403209718,9429.915864724248,9240.320317846905,9649.44178650196,9590.506676646703,10070.166818125712,9920.424840927863,9819.699225958393
43.0,1.0,1.0,0.0,29.9986856516977,19.999363395225465,30.000905250452625,29.99854496071394,29.998578603240784,39.99924514059256,19.99943619620372,39.99928533142755,29.999462269223876,20.000713076031733,20.00070021881838,30.0,20.000490476579742,19.999686544941618,19.999392973670233,30.00066730926077,29.999778972961025,29.999107474897734
43.0,1.0,1.0,1.0,129.99734680340836,129.99733305980104,149.99922946524887,140.00286079182632,190.0019357139219,130.0,160.00317870269194,139.9973720024403,150.00069534581866,139.99936224489795,130.0023280802292,209.99537016623302,150.00128589798538,139.9976607209992,170.00069102882003,130.0,130.00049510606692,139.99742561877088
43.0,1.0,1.0,2.0,430.0020853540255,350.0,350.0016626288537,390.0055481790595,450.0,350.0,289.9972505333017,310.00141649531645,330.0015010234252,370.0050381263614,379.99311063771916,389.9964614616883,309.99720557083003,389.9930719012305,339.99702224557683,340.00581643999675,349.997071252249,350.00287805279186
43.0,1.0,1.0,3.0,590.0,530.0071913161463,760.0,809.9853464391238,849.9950960595402,939.9791735903387,750.0080209614473,909.9817342432763,970.0189111468558,929.9911944326068,799.996311324233,940.0170575692975,949.9872231686566,909.9918768132095,849.9848538845332,849.9924279542131,999.9867578900884,839.9963361974982
43.0,1.0,1.0,4.0,950.0480161738675,780.0288248337029,879.9791986762782,1009.9660351978457,830.0350174032275,1000.0295653887858,939.9913515502801,1210.0,1089.9656584751121,1360.0202170358277,1250.0,1539.9487418452898,1470.027331887198,1490.035089785108,1459.991763975857,1699.9907809110657,1619.957720012532,1700.0343469037311
43.0,1.0,1.0,5.0,1399.9040931666354,1300.0664168937324,1510.0253994953712,1229.9796121332674,1229.939676311919,1270.0618004866199,1319.9368823716895,1709.974227581017,1430.0630696853866,1480.0,1420.0783880761758,1360.018208595532,1430.0364842454435,1409.9662840746055,1589.9289623589912,1819.962110960752,1680.0490845344773,1860.0338921282835
43.0,1.0,1.0,6.0,1869.7252424331446,1899.9441669115527,1600.0,1710.1925133689892,1819.8485436893186,1850.150447275688,1740.1380952380935,2060.15717192269,2010.0,2059.9487944320103,1489.9272283272292,1799.9567203654778,1849.826494724505,1970.0897903372763,2000.133333333326,1959.9143169398817,1890.1197465681093,1730.0
43.0,1.0,1.0,7.0,1990.5233399079593,1969.8697089947107,1979.8653976886433,1769.8766550522676,1790.3771067415705,1779.6244725738445,1859.8711911357375,1929.7414601473454,1950.0,2020.5199485199435,2089.3585021485646,2100.0,1950.4416761041964,2069.436581382695,1980.4172813487844,1940.294236602633,1960.2873900293255,1809.6537541846008
43.0,1.0,2.0,-1.0,9480.202413194858,9800.13639086829,10499.668216352498,10189.788210574388,10359.965303306019,10760.160051513485,11229.391797237242,11510.29104849289,11909.955865260925,12910.304977046184,12870.248814154742,12929.390794184084,13390.1949722451,13779.98252115691,15230.360691148526,15479.418284303283,16549.684946755064,16150.195271178405
43.0,1.0,2.0,0.0,70.00024820934685,69.99975861236595,70.00092290451235,79.99898467493733,70.0002141065639,110.0,89.99867146905997,90.00105005250263,80.00069108500345,89.99898138192518,110.00121459725057,79.99978360833109,99.99974006394426,80.00080268900818,100.00024361722863,89.99935941540726,120.0002797854978,110.00025414722056
43.0,1.0,2.0,1.0,200.00074045278683,179.99870724481548,240.001651698152,240.00079833679848,219.99928758783713,209.99867422149964,200.0009208103131,210.00093825395402,229.99933507755026,249.99929528829762,219.99878660857104,350.0004758667574,310.0012454300751,260.0,280.00109864239204,289.9988802656474,329.9987458670617,269.9993286254226
43.0,1.0,2.0,2.0,309.9965273110185,429.9981295402152,379.9984285507514,430.0025795872662,429.9983394477701,410.001528852428,419.99773001603364,440.0,469.99610301311674,480.0030683670537,540.0,540.0016290329877,459.99932775074143,559.9984013017977,530.0007424112954,480.0,520.0006999973073,440.0005824111827
43.0,1.0,2.0,3.0,560.0038100421826,719.9883124472425,859.9922279792735,709.9939066254727,690.0018785733728,799.9979245576719,790.0,829.9980551585169,849.9905536662886,900.0076381227178,930.0,860.003370698441,1009.9980935122776,919.9949342926348,940.0033501434515,1070.0018513071607,1009.9915301142196,980.0047729597202
43.0,1.0,2.0,4.0,1049.9684968496838,1170.0202597402595,1019.9889711845171,990.0150037888366,1199.9943251678812,970.0,1209.9800855826193,1370.0210801661804,1269.9770617346378,1319.982113215219,1410.0134954058194,1359.983408058073,1509.982733483888,1620.013261296666,1889.9901210046316,1969.9802940882303,2049.990208487562,1979.9864101214898
43.0,1.0,2.0,5.0,1589.9727389627126,1850.0154501419768,1739.9442888017318,1900.0442615313016,1650.0248812485843,1769.9610874981634,1829.9738683421367,1750.0,1889.9875764149149,2109.9604102820604,2010.011960725983,2020.0,1959.9894225580217,2149.967275494673,2789.9866914711088,2410.043203513652,2720.0,2579.9589482477472
43.0,1.0,2.0,6.0,2340.121013618334,1980.0,2670.163078332569,2350.1013950812617,2630.071206173,2850.0730114000185,3199.8830409356738,3080.0358472998264,3079.89629629628,3480.1132689595524,3280.0,3239.867240319596,3260.1275430360038,3279.845180779779,3380.123526724547,3589.905034829358,3800.0,3560.087908469862
43.0,1.0,2.0,7.0,2340.120805369128,2370.1189162067344,2439.6418786692802,2409.649709302318,2419.886171213546,2500.1136880400272,2439.5892255892127,2680.2128673550346,2960.1096702482487,3080.215761821377,3230.2111111111226,3349.58654736195,3430.0953572421563,3380.1737789202857,3850.2759856631033,4079.5454545454204,4379.727329321471,4310.169318405041
43.0,1.0,3.0,-1.0,419.54837699913884,470.3096991726116,560.0731708878477,540.1497141443575,560.106333583955,559.8284880924788,649.7073690712077,699.788334341388,750.0065545220215,889.7699060824638,850.1295648860877,929.8908446133422,999.9628376935664,1019.7643385416118,1090.1249625677171,1280.0961034616075,1369.9375114585516,1429.7948889738586
43.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.000095247166398,0.0,0.0,0.0,0.0,0.0
43.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,9.999453028852727,10.000389458652473,0.0,9.99965897465045,10.000215123158007,10.000102322725878,10.000197433366239,10.0,10.000179259657614,20.000345572354213,10.000248632521133,20.00047709923664,29.99977125428898
43.0,1.0,3.0,3.0,9.999336723413663,9.99916960763961,40.00226586102719,30.001607429898193,20.000680966973103,20.00130654907725,39.99937323722971,30.00134609632067,40.0,39.99836423118866,30.0,30.001516300227447,49.99696565117126,49.99941183390189,39.99864115049258,60.0012958963283,80.00246052901373,70.00136253041362
43.0,1.0,3.0,4.0,29.99861559760037,50.002148689299524,60.009216589861744,59.991698374264956,40.00374298190892,49.992923860741584,40.00101988781234,70.0032399907429,60.0012801365479,90.00708382526564,80.00146788990826,69.99512958775439,79.99615507850048,100.00607995136038,99.99565469293161,130.0,139.99073215940683,139.991088478676
43.0,1.0,3.0,5.0,59.97453310696095,60.01444622792938,60.01740391588107,69.98580121703854,80.01008191556396,89.97366881217084,99.98363338788869,100.00502260170767,89.98340248962656,179.9923371647509,119.99058823529413,120.0131868131868,140.0046128500824,120.00357142857139,140.00751274483497,170.01234567901233,230.01511500547636,239.9855653568564
43.0,1.0,3.0,6.0,79.96498905908096,89.964,100.01754385964914,100.06430868167202,89.96029411764708,80.0,100.01216545012166,130.0,169.9824198552223,170.0,200.03626473254764,239.95818815331,220.0344018764659,220.0,220.04339250493092,259.92173389524373,209.98837209302326,249.93628950050976
43.0,1.0,3.0,7.0,49.81981981981982,70.21538461538461,80.0,60.075,80.09248554913295,79.91256830601093,99.85148514851487,109.85135135135134,120.04918032786883,129.80451127819552,140.09655172413792,149.95081967213113,179.95027624309398,199.85330073349638,230.04999999999984,260.1511627906977,289.9500860585197,319.90092879256974
44.0,0.0,0.0,-1.0,5080.34421257205,5180.365991913731,5159.922698398257,5339.410975623644,5159.797617009584,5229.35969760571,5849.568157126197,5679.973568588254,5859.395115548831,6090.099758487177,6200.035625834325,6180.132333616673,6369.51120579054,6650.056489568004,6800.377429522925,6939.732040600027,7149.319748266476,7500.360050757156
44.0,0.0,0.0,0.0,49.99834929019478,50.0,49.997964169381106,59.99941199529596,60.0,60.0,59.99701522236594,59.99938800489597,60.0012627591287,49.99945858148348,49.99944641275465,49.99774952177337,50.00162725103059,60.001246235330775,59.99757060431217,49.99848653011804,49.99950044959537,50.00049736397095
44.0,0.0,0.0,1.0,110.00324843115543,99.99781707050862,109.99602371312899,109.99843982696261,119.99668897013179,119.99841091173941,130.00167687842634,130.00080550219968,149.99911441728656,150.0008543600843,159.99911244244737,159.996496414299,169.99812082020668,170.00383400992325,169.99709136534733,160.00183496760138,169.99902022938153,170.00097020888026
44.0,0.0,0.0,2.0,180.00411962160513,170.0,180.0,169.9959870957589,170.00407413324808,159.99742288797614,160.0,140.0033330688041,159.9974882260596,159.99875379702465,160.003661047975,169.99872830640336,179.99611817985766,200.00138456213222,209.99300559552364,209.99594933453346,230.0,239.99710494571767
44.0,0.0,0.0,3.0,299.9971025690557,299.9859681945743,340.00905218317376,349.9878672328627,330.0055922724961,339.99435075184863,379.98456790123424,350.00277821876494,409.98722542452117,389.99699120506114,400.0030842778936,379.98825166177147,410.0032008743851,410.0064546599498,420.0033349213911,399.9840637450195,399.9936558287073,400.00942507068817
44.0,0.0,0.0,4.0,460.0,499.9765478424018,460.02757793764954,479.97303370786466,520.0,490.0185372005048,579.9655745489079,600.0134514067925,620.0265013891861,640.0,660.0064813905534,670.0126893939405,750.0269444943427,789.9722246637969,810.0208315473632,809.9931967075435,860.028277846279,899.9854932301732
44.0,0.0,0.0,5.0,809.9453318335218,859.9423978566628,820.0721989874526,879.9047206582953,840.0356612184263,810.0168049792545,850.0681499298453,860.0,929.9652920320947,860.0458748221901,959.9836261299665,960.0636604774511,969.9382067208178,1050.0623330365092,1089.984744576627,1149.9236489178045,1169.9261083743831,1229.9407300325272
44.0,0.0,0.0,6.0,1630.0,1570.1165553080928,1499.9462558222915,1539.8919298245582,1339.9071057192357,1379.9066937119685,1570.2063074901416,1509.7599364069933,1490.18706842436,1670.051148545179,1559.906165413538,1479.9126328217287,1479.872303710099,1569.8671742808854,1540.0846619021395,1570.168635875398,1569.7946638765402,1709.9565327910493
44.0,0.0,0.0,7.0,850.3863636363634,890.3886462882105,969.8645251396665,1019.726174496643,1089.8602564102578,1129.4364089775556,1369.3545347467639,1300.1441241685145,1309.311251314407,1410.0,1500.1452081316525,1520.1424554826563,1559.726315789477,1590.1350892098533,1680.274509803918,1729.727129337537,1809.5861280487748,1890.4184501844975
44.0,0.0,1.0,-1.0,9.75,9.926829268292684,10.065217391304348,9.994505494505495,9.976744186046512,10.03225806451613,10.006993006993007,10.0,9.962962962962964,10.307692307692308,10.01010101010101,19.98404255319149,19.933281004709578,19.939393939393938,20.0,29.65897838425311,30.042527060568297,38.461685823754785
44.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,0.0,2.0,-1.0,140.23231729722812,140.1851759924482,149.97918065840838,170.0830927115411,179.67808661925181,159.8196791694081,159.94779079476356,170.0897719540437,210.2524049629946,219.7374886481725,240.0028998848815,230.14124536498932,270.3703839283491,269.7462873702882,279.5824608991058,310.11042447019656,309.9079876337528,350.04838126154937
44.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.99848530748258,0.0,9.998805256869773,10.000876680303916
44.0,0.0,2.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.001798561151078,10.000420875420875,9.999598715890851,9.99922420480993,10.0,10.000357270453733,9.999652052887962,9.998297002724795,10.000332778702163,10.000324991875203
44.0,0.0,2.0,3.0,0.0,0.0,0.0,9.997719498289623,10.003215434083602,0.0,10.002724795640328,0.0,0.0,9.997864768683273,10.00133155792277,10.00191570881226,10.002406738868833,10.001144164759726,10.0,9.99791340636411,19.998015873015873,9.998590887740724
44.0,0.0,2.0,4.0,0.0,0.0,0.0,9.997493734335839,10.009367681498828,0.0,0.0,10.001782531194296,9.995098039215685,9.997050147492626,19.989026063100138,9.994865211810012,30.00354191263282,19.997797356828194,30.0,29.99425287356322,29.989276139410187,50.01686340640809
44.0,0.0,2.0,5.0,10.006211180124224,9.970930232558139,10.010810810810812,0.0,9.976744186046512,0.0,0.0,10.007843137254902,9.992700729927007,10.006896551724138,20.012820512820515,9.990825688073395,20.0,19.99481865284974,20.019184652278177,30.01339285714286,29.987755102040815,39.97748592870544
44.0,0.0,2.0,6.0,10.0625,10.041666666666666,10.038461538461538,20.023809523809526,9.943181818181818,9.96938775510204,10.009803921568627,9.972727272727273,20.017094017094017,20.065573770491802,9.96923076923077,9.970588235294118,19.95945945945946,30.037974683544306,29.910714285714285,30.050000000000004,30.0,29.97142857142857
44.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.866666666666667,0.0,0.0,0.0,9.886363636363637,9.901960784313726,10.056603773584905,9.983333333333333,10.015873015873016
44.0,0.0,3.0,-1.0,69.67333333333333,69.98961977074117,69.72265638064209,79.5820406041008,89.68208165494292,79.9121142267694,89.97441173787688,99.95943626693054,109.69459841613828,109.62092936048384,119.57156405046726,130.25885661971589,129.97345235638716,129.45499457763978,139.78808431133245,149.6747953687546,149.9828476953325,170.19041391421885
44.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.986876640419947,0.0,0.0,10.0,10.004201680672269,9.998027613412228,19.98890942698706
44.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.011764705882353,0.0,0.0,0.0,10.016877637130802,10.007722007722007,10.010752688172044
44.0,0.0,3.0,6.0,9.94,0.0,9.94915254237288,0.0,0.0,0.0,0.0,10.014492753623188,9.985915492957746,0.0,0.0,0.0,10.0,9.938271604938272,9.964705882352941,9.944444444444445,9.959183673469388,10.03960396039604
44.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,1.0,0.0,-1.0,5469.073171026043,5319.9821715336175,5389.73827266248,5580.30092266915,5530.725528444468,5600.524886013132,5529.483186632828,5669.5895032735725,6040.198443946811,5979.635227363497,6199.525973951075,6319.847557111705,6590.179594616414,6610.2326345069805,6630.548352313733,6829.581216971404,6980.214805598965,7050.110363913547
44.0,1.0,0.0,0.0,10.000106224771617,10.000102806620747,9.99970405445398,10.000388048117967,9.999902543611734,10.000099098206322,9.99979797979798,9.999793067770305,10.000212494687633,9.999676410311725,10.000435919790759,9.999779905359304,9.999785614749705,9.99947246254484,10.00031380753138,9.999895583168007,9.999895222129087,9.999894235854045
44.0,1.0,0.0,1.0,40.00061392065076,30.00091372877484,39.99940160071808,30.00065297830661,40.0,39.99918244992506,40.00105124835743,40.00050652146385,39.99902794653706,40.00047105929459,50.000287869192235,40.00068504880973,40.00090940093214,40.00045850527281,30.000692081434913,40.0,29.999300046663556,30.000517271107537
44.0,1.0,0.0,2.0,80.0012306745635,99.99922528664395,90.00282330797585,90.0,100.00081103000811,90.00293997550018,90.0014678300579,89.99781712345379,99.99839499237622,89.9985618408437,99.99684492822212,100.00154499806877,109.99836649836651,110.0,119.99752560313424,129.99568507700482,130.00250128270906,130.00242326332796
44.0,1.0,0.0,3.0,170.00326891645034,200.0,220.00777453838683,210.0,239.99595414699925,220.00362020733922,240.00384954687632,250.0039142007203,240.00370084811112,260.0039616029254,249.99239601551218,240.00732936326162,259.98994586233573,249.99804121288082,249.99206160196866,260.0041550139834,249.99800255672747,250.00596089651881
44.0,1.0,0.0,4.0,320.0,339.97975889269225,309.9955472565356,350.01885521885504,309.99205739175,350.01700473703363,349.98793380832024,389.9873088187437,400.00412711514633,420.0,429.9877119451326,430.0158131837826,480.00836164097166,530.0090451403709,540.0,590.0047835252147,569.9954787023082,580.0
44.0,1.0,0.0,5.0,680.0271294633947,650.0129224652089,609.9640612725844,649.987376189552,620.0117825921709,630.0469886257696,650.0351922035726,680.0473290412381,669.9432299610245,720.0349627711239,740.0457849961341,730.0439362022265,740.021464829587,770.0313986679347,820.0211558307535,860.0105392156846,900.0315937280589,939.9895147796972
44.0,1.0,0.0,6.0,1629.820682068205,1500.122149837128,1420.0757939685052,1469.8452631578948,1490.156718380224,1600.0,1459.8509443593691,1520.0761713856223,1540.1147540983627,1570.0388037567964,1499.8157700810652,1520.1478958890814,1600.0,1569.9261350270533,1460.1008055235952,1609.8543645409275,1609.9289496910835,1629.965058949619
44.0,1.0,0.0,7.0,1929.302745664744,1839.869318181815,2069.711899791225,2130.4382716049417,2060.557510148853,1980.3944223107608,2069.601156069367,2019.5055079559263,2350.1395486935803,2189.4982817869463,2429.73267326732,2549.588930682437,2640.1385099685263,2610.27116883117,2600.4049844236674,2609.7314814814918,2680.270843860536,2730.1356184798897
44.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.857142857142858,9.625,9.8,9.5,9.666666666666666,9.666666666666666,9.866666666666667,9.882352941176471,10.0,19.8,29.801696712619297,39.08
